Date,Open,High,Low,Close,Adj Close,Volume
2022-05-19,73.599998,80.160004,72.550003,78.180000,78.180000,5308600
2022-05-20,79.639999,80.949997,72.839996,76.750000,76.750000,4609800
2022-05-23,76.580002,78.330002,74.470001,78.269997,78.269997,2787700
2022-05-24,76.940002,77.169998,69.785004,71.730003,71.730003,4320100
2022-05-25,71.129997,78.769997,71.129997,77.699997,77.699997,3867200
2022-05-26,76.500000,81.879997,75.930000,80.809998,80.809998,3546800
2022-05-27,81.620003,86.660004,81.620003,86.239998,86.239998,3413700
2022-05-31,86.239998,87.262001,82.000000,83.910004,83.910004,5292400
2022-06-01,85.320000,87.440002,81.279999,82.120003,82.120003,2369800
2022-06-02,82.239998,88.279999,81.800003,87.629997,87.629997,2785800
2022-06-03,84.529999,86.129997,82.775002,83.779999,83.779999,2569800
2022-06-06,86.040001,87.610001,82.639999,84.260002,84.260002,2283800
2022-06-07,82.449997,88.029999,82.160004,87.739998,87.739998,3520100
2022-06-08,90.000000,92.040001,88.709999,90.099998,90.099998,5663700
2022-06-09,89.440002,91.674004,87.330002,87.360001,87.360001,12549200
2022-06-10,66.500000,69.849998,64.300003,65.930000,65.930000,41703600
2022-06-13,62.500000,63.299999,58.000000,59.119999,59.119999,14979900
2022-06-14,59.980000,60.330002,57.139999,57.279999,57.279999,7000300
2022-06-15,57.820000,61.619999,57.320000,60.470001,60.470001,8909300
2022-06-16,57.792000,59.240002,55.959999,56.810001,56.810001,7732300
2022-06-17,56.419998,61.450001,56.419998,60.549999,60.549999,6518700
2022-06-21,60.759998,63.410000,59.480000,59.549999,59.549999,7079200
2022-06-22,59.250000,63.380001,58.521999,62.049999,62.049999,5174600
2022-06-23,62.790001,66.050003,61.775002,65.699997,65.699997,6007700
2022-06-24,66.389999,69.750000,66.050003,68.750000,68.750000,7682300
2022-06-27,69.529999,70.709999,66.029999,66.190002,66.190002,4660500
2022-06-28,65.504997,66.830002,61.419998,61.669998,61.669998,4355600
2022-06-29,61.610001,62.320000,60.349998,61.040001,61.040001,3353100
2022-06-30,60.480000,60.480000,55.860001,57.380001,57.380001,5064700
2022-07-01,58.000000,61.509998,57.000000,61.220001,61.220001,7465200
2022-07-05,60.410000,65.660004,59.450001,65.320000,65.320000,4804100
2022-07-06,65.599998,66.940002,63.341000,64.089996,64.089996,3549200
2022-07-07,63.834999,68.400002,63.834999,67.449997,67.449997,5482700
2022-07-08,66.199997,68.388000,65.370003,66.449997,66.449997,3067600
2022-07-11,65.980003,66.080002,62.542000,63.110001,63.110001,3386300
2022-07-12,63.540001,65.669998,61.610001,62.799999,62.799999,3010700
2022-07-13,60.570000,63.349998,59.500000,61.700001,61.700001,3143800
2022-07-14,61.330002,61.799999,58.790001,60.230000,60.230000,2523100
2022-07-15,61.500000,63.869999,60.340000,63.430000,63.430000,3563600
2022-07-18,64.981003,65.559998,61.750000,62.060001,62.060001,2959000
2022-07-19,63.240002,64.180000,61.000000,64.070000,64.070000,3212000
2022-07-20,64.870003,68.750000,64.400002,67.660004,67.660004,4196300
2022-07-21,65.029999,68.000000,64.830002,67.480003,67.480003,3672600
2022-07-22,67.320000,68.949997,63.400002,64.449997,64.449997,3170400
2022-07-25,64.129997,64.129997,61.509998,63.400002,63.400002,2437800
2022-07-26,63.410000,63.410000,59.880001,60.209999,60.209999,2963800
2022-07-27,61.875000,64.599998,61.029999,64.269997,64.269997,2835900
2022-07-28,64.070000,65.150002,61.410000,64.389999,64.389999,2400200
2022-07-29,64.279999,64.279999,62.057999,63.980000,63.980000,2761900
2022-08-01,63.310001,66.699997,62.580002,65.510002,65.510002,2857600
2022-08-02,64.019997,67.480003,63.980000,67.010002,67.010002,2322200
2022-08-03,67.830002,71.339996,67.760002,71.120003,71.120003,3186700
2022-08-04,70.389999,71.660004,69.180000,71.190002,71.190002,1939800
2022-08-05,70.019997,72.900002,69.019997,72.339996,72.339996,2549700
2022-08-08,72.690002,77.239998,72.599998,74.320000,74.320000,3528100
2022-08-09,72.959999,73.989998,69.449997,69.989998,69.989998,3397800
2022-08-10,73.919998,75.800003,73.089996,75.389999,75.389999,3217800
2022-08-11,77.150002,77.190002,71.870003,72.339996,72.339996,3026700
2022-08-12,73.440002,74.769997,71.400002,74.339996,74.339996,3355300
2022-08-15,74.150002,76.260002,73.599998,75.849998,75.849998,2428900
2022-08-16,75.000000,75.809998,72.250000,73.769997,73.769997,2994100
2022-08-17,72.099998,72.417000,69.070000,69.589996,69.589996,2781300
2022-08-18,69.910004,70.099998,68.690002,69.750000,69.750000,2027900
2022-08-19,67.720001,68.190002,65.750000,65.919998,65.919998,2756200
2022-08-22,63.200001,64.669998,62.615002,63.060001,63.060001,3252000
2022-08-23,62.810001,63.500000,60.779999,61.040001,61.040001,4615600
2022-08-24,61.250000,62.400002,60.570000,60.950001,60.950001,3395700
2022-08-25,61.490002,62.740002,60.279999,61.939999,61.939999,2685800
2022-08-26,61.279999,61.480000,57.419998,58.020000,58.020000,4519500
2022-08-29,57.720001,60.139999,57.240002,58.000000,58.000000,2816600
2022-08-30,58.439999,59.433998,56.919998,58.570000,58.570000,2942900
2022-08-31,59.549999,60.240002,57.669998,58.220001,58.220001,2667200
2022-09-01,57.180000,57.389999,53.700001,55.700001,55.700001,4224500
2022-09-02,56.660000,57.040001,53.990002,54.450001,54.450001,3090400
2022-09-06,54.639999,55.209999,53.250000,53.799999,53.799999,4603000
2022-09-07,53.799999,55.450001,53.250000,55.139999,55.139999,4890700
2022-09-08,54.099998,58.009998,53.369999,57.950001,57.950001,10469100
2022-09-09,65.809998,66.374001,61.750000,64.040001,64.040001,34919600
2022-09-12,64.610001,67.349998,64.260002,65.660004,65.660004,10186900
2022-09-13,62.500000,63.290001,60.779999,60.930000,60.930000,6616200
2022-09-14,60.650002,61.310001,59.740002,60.549999,60.549999,4098700
2022-09-15,59.570000,62.750000,59.000000,60.279999,60.279999,5922500
2022-09-16,58.500000,58.930000,55.610001,56.580002,56.580002,6918500
2022-09-19,56.014999,57.330002,55.500000,56.480000,56.480000,4592800
2022-09-20,55.549999,56.910000,55.014999,55.540001,55.540001,3358600
2022-09-21,55.740002,57.668999,54.549999,54.599998,54.599998,3746400
2022-09-22,53.560001,54.650002,52.529999,54.000000,54.000000,5433400
2022-09-23,53.720001,54.490002,51.119999,52.389999,52.389999,6805100
2022-09-26,52.750000,54.599998,51.619999,51.669998,51.669998,3619100
2022-09-27,52.860001,54.099998,52.009998,52.630001,52.630001,3718500
2022-09-28,53.400002,55.660000,53.400002,55.310001,55.310001,4991500
2022-09-29,53.619999,55.459999,53.580002,55.200001,55.200001,3993600
2022-09-30,55.480000,56.630001,53.340000,53.470001,53.470001,4579900
2022-10-03,51.369999,53.645000,51.290001,52.930000,52.930000,6321800
2022-10-04,54.689999,56.625000,54.637001,55.880001,55.880001,5022600
2022-10-05,54.430000,54.570000,51.910000,53.889999,53.889999,4277900
2022-10-06,53.799999,54.540001,51.509998,51.570000,51.570000,5664000
2022-10-07,50.080002,50.330002,47.700001,47.830002,47.830002,6643800
2022-10-10,48.009998,48.200001,45.669998,46.270000,46.270000,5469500
2022-10-11,46.110001,46.384998,44.200001,44.540001,44.540001,4077500
2022-10-12,44.930000,45.710999,43.349998,45.349998,45.349998,5807700
2022-10-13,42.869999,46.980000,42.130001,46.200001,46.200001,5309600
2022-10-14,47.145000,47.470001,43.950001,44.000000,44.000000,3368600
2022-10-17,46.040001,47.599998,45.459999,46.160000,46.160000,4876300
2022-10-18,48.439999,49.410000,46.904999,48.490002,48.490002,7559300
2022-10-19,47.880001,48.270000,46.039001,46.549999,46.549999,3496100
2022-10-20,46.770000,47.950001,46.049999,46.660000,46.660000,4157400
2022-10-21,46.029999,48.009998,44.799999,47.810001,47.810001,4236100
2022-10-24,48.009998,48.509998,46.029999,48.470001,48.470001,3932200
2022-10-25,49.060001,50.619999,49.060001,50.230000,50.230000,4135700
2022-10-26,48.950001,51.099998,48.458000,48.990002,48.990002,4865400
2022-10-27,49.570000,50.549999,48.020000,48.240002,48.240002,2699400
2022-10-28,48.090000,48.799999,47.000000,48.730000,48.730000,2906800
2022-10-31,48.189999,49.040001,47.630001,48.299999,48.299999,2414000
2022-11-01,49.730000,50.250000,47.529999,47.889999,47.889999,3593500
2022-11-02,47.799999,47.810001,43.150002,43.160000,43.160000,5023000
2022-11-03,42.830002,44.105000,42.209999,42.430000,42.430000,3750100
2022-11-04,43.000000,43.369999,39.630001,40.860001,40.860001,6499700
2022-11-07,41.180000,42.764999,40.150002,42.509998,42.509998,4789300
2022-11-08,42.910000,43.180000,40.560001,41.200001,41.200001,5691200
2022-11-09,40.500000,40.645000,39.570000,39.799999,39.799999,4452600
2022-11-10,42.820000,45.560001,42.814999,45.500000,45.500000,5793900
2022-11-11,46.029999,53.049999,45.470001,53.000000,53.000000,10930900
2022-11-14,52.320000,53.310001,51.400002,51.549999,51.549999,5823800
2022-11-15,53.740002,54.325001,51.661999,53.320000,53.320000,5118000
2022-11-16,52.020000,52.183998,49.130001,49.549999,49.549999,3715600
2022-11-17,47.939999,48.270000,46.816002,47.439999,47.439999,3085600
2022-11-18,48.549999,48.549999,45.560001,46.000000,46.000000,2745900
2022-11-21,45.389999,45.410000,43.049999,44.180000,44.180000,3438100
2022-11-22,43.799999,43.970001,42.299999,43.860001,43.860001,3666300
2022-11-23,43.810001,46.685001,43.209999,46.349998,46.349998,3408500
2022-11-25,46.049999,46.060001,44.950001,46.029999,46.029999,1558100
2022-11-28,45.599998,47.889999,45.599998,45.790001,45.790001,4017600
2022-11-29,46.000000,46.630001,44.230000,44.560001,44.560001,2973900
2022-11-30,44.459999,47.544998,43.950001,47.070000,47.070000,4442700
2022-12-01,46.669998,49.599998,46.669998,48.290001,48.290001,3756300
2022-12-02,46.119999,47.119999,45.320000,46.599998,46.599998,2983000
2022-12-05,45.750000,46.153999,42.299999,42.439999,42.439999,5552800
2022-12-06,42.410000,42.630001,40.759998,41.830002,41.830002,4696100
2022-12-07,41.980000,42.740002,41.270000,42.080002,42.080002,3494000
2022-12-08,42.380001,44.400002,41.380001,43.750000,43.750000,11822800
2022-12-09,47.529999,51.310001,46.880001,49.160000,49.160000,30192900
2022-12-12,49.959999,54.160000,49.700001,54.070000,54.070000,16590600
2022-12-13,57.500000,58.880001,55.910000,58.029999,58.029999,15410900
2022-12-14,57.950001,61.599998,57.840000,59.549999,59.549999,12950200
